67,blade_vibro_unit_enhancement_max_damage,This High Powered Vibro Motor can be added to a Vibro Blade Unit to create weapons with higher damage potentials.
68,blaster_power_handler_enhancement_max_damage,A High Powered Energy Capacitor can be added to a Blaster Power Handler to create weapons with a much higher damage potential.
69,projectile_feed_mechanism_enhancement_min_damage,This Balanced Feed Mechanism can be used in the creation of a Projectile Feed Mechanism to give a weapon a higher average damage output.
70,blaster_power_handler_enhancement_min_damage,This Large Energy Capacitor gives a Blaster Power Handler a higher sustained energy output resulting in weapons with a higher average damage rate.
71,blade_vibro_unit_enhancement_min_damage,This Finely Tuned Vibro Motor causes a steadier vibro output of Vibro Blade Units made with it resulting in a higher average damage output.
72,reinforcement_core,A frame used to strengthen melee weapons.
73,reinforcement_core_advanced,An advanced reinforcement core for melee weapons.
75,krayt_dragon_pearl,"A gizzard stone used by the Krayt Dragon to help it digest its food. The stone, is a lustrous, milky color and can be tuned by a Jedi for use as a focusing crystal in a lightsaber.  This pearl must be tuned by a Jedi before use.  Once tuned this pearl becomes a part of the lightsabers focusing device and can only be used in a lightsaber by the Jedi who tuned it."
76,force_crystal,"A Force Crystal, used by Jedi in their lightsabers.  This crystal must be tuned by a Jedi before use.  Once tuned this crystal becomes a focusing crystal and can only be used in a lightsaber by the Jedi who tuned it."
77,misc_saber_upgrade_module,This slot is for any of the various types of lightsaber modules that you want to use to change its properties or capabilities. Modules for increasing the damage done and changing the color of the blade are examples of the types of modules that might be used to fill this ingredient slot.
78,projectile_feed_mechanism_enhancement_gorax,Bone shards taken from a Gorax.
79,lance_force_crystal,"A Force Crystal, used by Jedi in their lightsabers.  This crystal must be tuned by a Jedi before use.  Once tuned this crystal becomes a focusing crystal and can only be used in a lightsaber by the Jedi who tuned it."
80,refined_crystal_pack,A prepared crystal and mount used to form the foundation of a lightsaber.
81,blaster_pistol_barrel_advanced,A more powerful version of the standard Blaster Pistol Barrel.  This can be used to craft exceptionally damaging blaster pistols.
82,blade_vibro_unit_nightsister,A Nightsister Vibro Blade unit.
83,lance_nightsister_schematic,This document contains the information necessary to craft a Nightsister Energy Lance.
84,shield_generator_personal_imperial_test_schematic,This data disk contains the schematic for a new Imperial personal shield prototype.
85,quest_stimpack_a_schematic,Blueprint for a experimental stimpack not yet available to the general public.
86,quest_stimpack_a,A experimental stimpack not yet available to the general public.
87,acklay_bone_reinforcement_core,These Acklay bones could make an effective reinforcement core.
88,acklay_bone_segment_schematic,A study of the Acklay's bone structure provides insights into the methods of constructing a stronger bone armor segment.
89,acklay_muscle_weaving_schematic,A study of the Acklay's muscle structure provides insights into the methods of constructing a better R. I. S. armor segment.
90,geonosian_power_cube,A power cube used to increase the effectiveness of the Geonosian items.  This one is white.
91,geonosian_power_cube_red,A power cube used to increase the effectiveness of the Geonosian items.  This one is red.
92,geonosian_power_cube_yellow,A power cube used to increase the effectiveness of the Geonosian items.  This one is yellow.
93,geonosian_power_cube_green,A power cube used to increase the effectiveness of the Geonosian items.  This one is green.
94,geonosian_reinforcement_core,A Geonosian style reinforcement core.
95,geonosian_reinforcement_core_schematic,A schematic for making reinforcement cores in the Geonosian style.
96,geonosian_solidifying_agent,A solidifying agent used by the Geonosians to increase the effectiveness of their weapons.
97,geonosian_sonic_blaster_schematic,A schematic for making Geonosian Sonic Blasters.
98,geonosian_sword_core,A Geonosian style sword core.
99,geonosian_sword_core_schematic,A schematic for making sword cores in the Geonosian style.
100,geonosian_tenloss_dxr6_schematic,A schematic for the Tenloss DXR-6 weapon.
101,spider_fang,This spider's fang appears as if it would be an effective enhancement to a projectile feed mechanism.
102,spider_venom,The venom of a poisonous spider.
103,blade_vibro_unit_quest,"A vibro-unit will turn a normal blade into a much more destructive weapon by creating high frequency vibrations, greatly improving its cutting ability.

This device is lighter than a stander vibro-unit. Reducing the overall weight of the weapon in which it is used."
104,sword_core_quest,"This is the main body of a sword's blade.  The reinforced design strengthens the blade, making for an especially devastating weapon."
105,blaster_pistol_barrel_quest,"A metal tube that focuses and directs the energy from a blaster towards its intended target.

This barrel has been specially designed to release bolts from the pistol at the highest velocity possible, increasing the damage done by the weapon."
106,blaster_power_handler_quest,"This regulates a blaster's power output. The high capacity design of this particular power handler feeds more energy through the weapon, increasing damage, and slightly reducing recharge time."
107,projectile_pistol_barrel_quest,"Projectile pistol barrels guide and direct projectiles that are propelled via a pistol's firing mechanism.  This barrel has been bored to a higher caliber, allowing larger ammunition to be used and increasing the amount of damage done by the weapon."
108,projectile_rifle_barrel_advanced_quest,"Projectile rifle barrels guide and direct projectiles that are propelled via a rifle's firing mechanism.  This barrel has been bored to a higher caliber, allowing larger ammunition to be used and increasing the amount of damage done by the weapon."
109,stock_unit_advanced_quest,This is a stock for a rifle that has been form fitted to brace against the shoulder.
110,scope_weapon_advanced_quest,A weapon's scope can increase its accuracy.  This scope has been precision tuned to a wide variety of ranges.
111,rancor_tooth_quest,"Pulled from the mouth of a Rancor, this tooth appears to be swimming with filth and bacteria. It may be possible to craft a devastating weapon from this item, but it might be unpleasant for the user to wield."
112,schematic_republic_blaster_quest,This document contains the information necessary to craft a Modified Republic Blaster.

You must be a Master Weaponsmith to understand the intricate details of this document.
113,schematic_carbine_e11_quest,This document contains the information necessary to craft an Enhanced E11 Carbine.

You must have the Weaponsmith skill Firearms 3 in order to understand the intricate details of this document.
114,schematic_pistol_fwg5_quest,This document contains the information necessary to craft a Featherweight FWG5 Pistol.

You must have the Weaponsmith skill Firearms 2 in order to understand the intricate details of this document.
115,melee_core_enhancement,This looks as if it could be used to enhance a suitable melee core component.
116,sword_scythe_schematic,This document contains the information necessary to craft a Scythe Blade.
117,barrel_stabelizer,"This keeps the barrel steady and level while firing, maintaining good accuracy."
118,corvette_rifle_barrel,This is a stabilization piece for the barrel of a Berserker style rifle.
