42,coffee_table_modern,This draft schematic is used to create a modern coffee table.
43,command_center,Command Center
44,command_console,This draft schematic creates command console.
45,controller,Acts as the interface and controller device for the mechanisms subsystems.
46,corellian_flagpole,"A draft schematic for a Corellian flag, high atop a flagpole."
47,couch_blue,A draft schematic for a blue couch.
48,creature_recycler,A draft schematic for a Creature Recycler.
49,delivery_mechanism,Delivery Mechanism
50,delivery_medium,Delivery Medium
51,diagnostic_screen,This draft schematic is used to create a diagnostic screen.
52,disperser,Disperser
53,droid_body,"This draft schematic creates a protocol droid body, which is non-functional and used only for decoration."
54,droid_head,This draft schematic is used to make a non-functioning protocol droid head.
55,dx_disruptor_array,DX Disruptor Array
56,electronic_control_unit,Electronic control unit.
57,electronic_energy_distributor,Electronic energy distributor.
58,electronic_power_conditioner,Electronic power conditioner.
59,electronics_gp_module,General-purpose electronics module.
60,electronics_memory_module,Electronic memory module.
61,elegant_cabinet,This draft schematic is for a cabinet that matches the elegant furniture set.
62,encased_ducted_fan,Ducted Fan
63,executioners_hack_schematic,A draft schematic for a weapon called an Executioner's Hack.
64,extended_fuel_tanks,Extended Fuel Tanks
65,extended_fuel_tanks_hvy,Heavy Extended Fuel Tanks
66,firespray_schematic,This is a complete schematic for a Kuat Systems Engineering Firespray ship.  Using this object will grant you a limited number of uses of the Firespray draft schematic.
67,flora_recycler,A draft schematic for a Flora Recycler.
68,fluidic_drilling_pumping_unit,This is used in the process of drilling for and pumping fluids.
69,foodcart,This draft schematic is used to make a decorative food cart.
70,fuel_a,Class A Fuel
71,fuel_b,Class B Fuel
72,fuel_c,Class C Fuel
73,fuel_cell_a,Fuel Cell type A
74,fuel_cell_b,Fuel Cell type B
75,fuel_cell_c,Fuel Cell type C
76,fuel_dispersion_unit,Fuel Dispersion Unit
77,fuel_injector_tank,Fuel Injection Tank
78,fuel_injector_tank_2,Secondary Fuel Injection Tank
79,gambling_table,This draft schematic is used to make a gambling table.
80,generator_turbine,A powerful turbine.
81,hanging_planter,This draft schematic is used to make a hanging plant.
82,hvy_blaster_power_handler,Heavy Blaster Power Handler
83,hvy_projectile_feed_mech,Heavy Projectile Feed Mechanism
84,jetpack_base,Jetpack Base
85,landspeeder_av21_schematic,This is a schematic for an AV-21 landspeeder.
86,large_sensor_package,A large sensor package.
87,laser_assembly,A laser used for cutting and burning while slicing.
88,laser_cannon,Laser Cannon
89,launcher,Launcher Pod
90,light_ore_mining_unit,This module is used to give smaller harvesting installations their capabilities.
91,light_power_core_unit,A light power core unit.
92,mandalorian_jetpack,This is a draft schematic for creating a mandalorian jetpack.
93,mandalorian_wind_schematic,Carefully recorded on the datapad is the recipe for how to make Mandalorian Wine.
94,mass_driver,Mass Driver
95,metal_recycler,A draft schematic for a Metal Recycler.
96,micro_sensor_suite,A micro sensor suite.
97,microphone,This draft schematic is used to make a microphone.
98,mini_launcher_pod,Mini Launcher Pod
99,molecular_fuser,A device used in slicing.
100,ore_mining_unit,This is used in the process of mining for ore.
101,ore_recycler,A draft schematic for an Ore Recycler.
102,parallel_control_unit,"While not required to assemble this device, the addition of a high-quality Electronic Control Unit can make a Medic MultiTool that much better."
103,park_bench,This is a draft schematic for a generic bench.
104,pistol_de_10_schematic,A draft schematic for a DE-10 style pistol.
105,pitcher_full,This draft schematic is used to create a pitcher full of water.
106,power_core_unit,The power core is the heart of a building's energy output.
107,power_plant_av21,A power plant for an AV-21 Landspeeder
108,power_plant_mk1,Power Plant Model I
109,power_plant_mk2,Power Plant Model II
110,power_plant_mk3,Power Plant Model III
111,professors_desk,"This draft schematic is used to create a desk, like the ones used by professors at the universities."
112,proton_torpedo_array,Proton Torpedo Array
113,radar_screen,This draft schematic creates a radar screen.
114,radio,This draft schematic can be used to create a radio.
115,razor_knuckler_schematic,A draft schematic for a weapon called a Razor Knuckler.
116,reactor_unit,Reactor Unit
117,rifle_berserker_schematic,A schematic for a berserker rifle.
118,sample_bugs,A sample of some kind of creature taken from a lair.  An artisan could probably find an interesting way to display these creatures.  This is crafted with a live creature sample collected from a lair.
119,scanner_assembly,Scans for the requested materials at user-configurable distances.
120,secondary_sensor_suite,"While not required to assemble this device, the addition of a high-quality Micro Sensor Suite can make a Medic MultiTool that much better."
121,shared_harvesting_mechanism,This enables a structure to harvest materials.
122,shared_manufacturing_mechanism,This enables a structure to manufacture materials.
123,shellfish_harvester_schematic,Tool used to locate mollusks and crustaceans.
124,shisa,This draft schematic is used to make a shisa.
125,slave_brazier,This draft schematic is used to create a decorative brazier.
126,small_storage_module,A small module built for storage.
127,small_structure_storage_module,This storage module is designed for a small structure.
128,spear_rack,This draft schematic is used to create a decorative weapon rack.
129,storage_bay,Storage Bay
130,storage_unit,Self-contained storage space for gathered materials and items.
131,stove,This draft schematic is used to create a portable stove.
132,streetlamp,This draft schematic is used to create a street lamp.
133,structural_module,A basic unit of a structure.
134,structural_reinforcements,Structural Reinforcements
135,structural_reinforcements_hvy,Heavy Structural Reinforcements
136,structure_storage_module,"This storage module creates a storage unit, for gathered materials and items."
137,stuffed_fish,This draft schematic is used to create a decorative fish.
138,tanning_hide_s01,"This draft schematic makes a tanned, stretched hide that can be used for decoration."
139,tanning_hide_s02,"This draft schematic makes a tanned, stretched hide that can be used for decoration."
140,tatooine_tapestry,This draft schematic creates a flag of Tatooine.
141,tech_console_s01,This is a draft schematic for a standard technical console.
142,tech_console_s02,This is a draft schematic for a standard technical console.
143,throw_pillow,This draft schematic is for making a throw pillow.
144,tools,Assorted tools used while slicing.
145,tumble_blender,A draft schematic for a Tumble Blender.
146,utensils,This draft schematic is for making kitchen utensils.
147,veh_shield_generator_mk1,Shield Generator Model I
148,veh_shield_generator_mk2,Shield Generator Model II
149,veh_shield_generator_mk3,Shield Generator Model III
150,vehicle_module,Vehicle Module
151,vehicle_structural_frame,Vehicle Structural Frame
152,wall_module,A basic wall module.
153,warhead_launcher,Warhead Launcher
154,weapon_array,Weapon Array
155,weapon_high_power_module,This is a high power module for energy weapons.
156,weapon_link,Weapon Link
